sourceId,lineId,customerId,validAfter,expiryDate,sku,attribute1,attribute2,attribute7,attribute11,userGroupEdit,userGroupViewDetails
P-0363,3m97o88157092my,CD-00053,2021-09-21,2021-10-02,Pfx-2.8,140,17.1,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0364,4122j1g78wr183E,CG-0015,2021-11-26,2021-12-15,Pfx-3.4,690,12,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0364,XXQ131Q796160Hx,CD-00071,2019-10-24,2019-12-15,Pfx-3.4,50,10.8,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0366,K8a9c6406054204,CH-0015,2019-07-05,2019-07-25,Pfx-abc-8,520,16.2,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0370,s8ev21Q8Crhywc8,CG-0022,2019-03-16,2019-04-09,Pfx-2.9,160,35.1,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0370,8X1FCW31v2JkBIp,CD-00001,2021-08-16,2021-09-07,Pfx-abc-7,160,8.8,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0372,038s846z7cP3F27,,2019-09-01,2019-10-30,Pfx-2.7,8,14.4,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0372,79O6oo84K67931g,CD-00048,2021-05-28,2021-07-05,Pfx-abc-3,1,9,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0373,e3c1x37q518256j,CD-00035,2021-02-07,2021-02-10,Pfx-3.0,110,19,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0374,0nu8q07U08ysP49,CH-0014,2020-12-03,2020-12-19,Pfx-4.0,100,16.5,EUR,sam.spicer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0381,2NO61Y82erAXUU0,CD-00027,2021-03-14,2021-05-03,Pfx-abc-2,210,15.4,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0385,W9k2XeANOd5cEu8,CD-00036,2020-08-03,2020-08-27,Pfx-3.3,10,20.9,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0386,f0016ybfqbgqzKY,CD-00012,2019-12-31,2020-01-13,Pfx-abc-1,70,17,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0387,t8YZd327868VP54,CD-00018,2019-05-27,2019-07-03,Pfx-abc-3,200,8.1,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0392,dER9G86mU5oshQV,,2021-03-19,2021-04-03,Pfx-3.2,41,8.8,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0395,Qsb7776N5096L4I,CD-00053,2019-03-16,2019-05-03,Pfx-abc-3,100,9,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0395,w80EF48928Ki4i4,CG-0028,2021-03-01,2021-04-22,Pfx-abc-5,10,10.8,EUR,sam.spicer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0396,71519y4463o6N7Y,,2020-10-30,2020-12-20,Pfx-abc-2,16,14,EUR,sam.spicer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0397,6dyL883L7w40z3n,CD-00087,2021-12-20,2022-02-03,Pfx-3.3,80,19,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0398,95Qo5yU6789150r,CD-00037,2019-03-06,2019-03-27,Pfx-abc-7,40,12.1,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0399,K9yPGv57yYqJ3B4,CG-0022,2021-02-01,2021-02-20,Pfx-2.8,430,19,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0399,l3jr4D4J4m918L4,CD-00077,2019-04-27,2019-06-11,Pfx-3.2,180,11,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0403,5s5DNVyi69ads0G,CG-0026,2021-02-09,2021-03-03,Pfx-abc-5,440,10.8,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0404,I3R9099iv9174E6,,2020-05-20,2020-06-02,Pfx-3.0,5,17.1,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0405,010q69B9JU4996m,CG-0032,2021-09-27,2021-11-09,Pfx-6.0,140,27,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0407,4T4OTgg7j86nAZ0,CD-00151,2021-06-07,2021-06-21,Pfx-3.2,120,8.8,EUR,sam.spicer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0407,5PA09EEb97S1j09,CD-00042,2021-07-10,2021-09-02,Pfx-abc-8,440,14.4,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0409,69C77b114T8d4UF,CD-00016,2021-08-24,2021-10-14,Pfx-2.7,170,14.4,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0409,L60luUt7751b115,CD-00037,2020-11-26,2020-12-29,Pfx-3.5,1080,13,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0409,Y32a705qRd4DN17,CD-00103,2020-07-26,2020-08-23,Pfx-abc-1,50,15.3,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0415,6l187Ohz3u772e0,CD-00115,2021-01-03,2021-01-06,Pfx-5.0,50,9,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0420,6mhK73R5439vPo3,CD-00073,2019-01-29,2019-02-16,Pfx-2.8,150,19,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0422,5A6P189B163n023,,2021-06-15,2021-07-18,Pfx-3.4,3,12,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0424,00l3VZj6O544013,,2021-11-19,2021-12-17,Pfx-3.4,12,9.6,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0424,Y4L0R4or08AJ85C,CD-00019,2019-09-28,2019-11-10,Pfx-3.5,70,13,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0424,L8m2jrTAuJ78435,CD-00037,2020-11-01,2020-11-11,Pfx-6.0,70,30,EUR,sam.spicer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0431,Xy8xx506v5b380z,CG-0004,2020-09-12,2020-10-09,Pfx-2.9,20,42.9,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0431,0N9p85589rjKq86,CD-00135,2019-05-09,2019-07-03,Pfx-4.0,20,12,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0433,U1K0lf1Thk8wqcr,,2021-11-03,2022-01-01,Pfx-3.3,1,17.1,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0435,zbI7t65D0O6Nz8c,CD-00051,2021-03-18,2021-05-08,Pfx-3.2,120,9.9,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0436,660ixPbs545175L,CG-0007,2021-02-08,2021-02-18,Pfx-3.7,170,13,EUR,sam.spicer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0438,Z71v5h33M0N2T3W,CG-0016,2019-06-01,2019-07-09,Pfx-abc-5,70,10.8,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0442,ud56Os7VWQqoH45,CD-00096,2021-10-19,2021-11-23,Pfx-2.9,270,39,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0446,Cafc8a0xoIUeCev,CG-0024,2021-03-04,2021-05-02,Pfx-3.2,90,12.1,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0446,6H419TYg4bo69yT,CD-00018,2020-10-06,2020-10-24,Pfx-3.3,10,20.9,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0447,5N1271Ok2F4e3p4,CG-0010,2019-08-17,2019-10-12,Pfx-2.9,120,39,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0447,6EXc8KS3HTyNM27,CD-00050,2019-03-22,2019-05-04,Pfx-3.6,40,16.5,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0451,18b1Y8TT5421862,,2020-06-07,2020-07-11,Pfx-5.0,84,11,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0451,y1g0fyB125M737f,,2019-08-29,2019-10-24,Pfx-abc-3,9,8.1,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0451,2i54K4P7dudQ406,CD-00012,2020-07-28,2020-08-18,Pfx-abc-7,190,8.8,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0455,m8LOf2Al68F6FS5,CD-00083,2020-09-29,2020-10-14,Pfx-abc-4,670,17,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0457,I8ERh77Pi59j0Nj,,2020-02-10,2020-04-08,Pfx-abc-2,68,12.6,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0459,3h3G731F3yIE1fR,CD-00123,2019-08-25,2019-10-20,Pfx-abc-6,10,17.1,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0461,zeBjsx1349Ve067,CD-00021,2021-05-13,2021-06-24,Pfx-3.0,220,19,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0465,vc688D0wSFTg7JV,CD-00049,2019-06-23,2019-07-01,Pfx-3.2,580,8.8,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0469,8O0e8tk13dsag48,CD-00074,2020-06-25,2020-08-01,Pfx-3.1,650,12,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0470,3371FoK0452705a,CD-00047,2019-03-31,2019-05-10,Pfx-3.5,1,10.4,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0473,7bB5nC4qS6U9y86,CD-00111,2019-09-01,2019-09-15,Pfx-5.0,40,10,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0473,HWE89v4q318X01W,CD-00029,2020-09-10,2020-11-07,Pfx-abc-6,50,20.9,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0474,5Q55pq69643829E,,2021-03-10,2021-03-20,Pfx-2.9,8,42.9,EUR,sam.spicer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0474,2dM5c78yoTgEm6X,CH-0013,2021-09-10,2021-10-02,Pfx-abc-8,30,18,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0480,8A6s7agsy2q3St0,,2021-05-04,2021-06-01,Pfx-2.7,9,14.4,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0482,8AZt9563T12b4H6,CD-00073,2021-10-04,2021-10-12,Pfx-6.0,40,33,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0482,Hff650X48JNe554,,2020-11-29,2020-12-22,Pfx-abc-3,13,8.1,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0487,4J43m4Of2mGr6qp,CG-0034,2020-03-10,2020-03-27,Pfx-2.7,110,12.8,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0492,9NPo5We4q4rXZz5,CD-00075,2020-02-13,2020-02-27,Pfx-abc-8,350,16.2,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0498,83454299qQWiT31,CD-00151,2020-05-22,2020-07-14,Pfx-abc-8,1,18,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0502,70nJ5NuqjQ391GB,CD-00023,2020-12-01,2021-01-19,Pfx-2.9,140,39,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0503,858Kq6601iW411K,CD-00105,2020-02-25,2020-03-04,Pfx-3.5,170,13,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0504,8CcXd37R9v8r9gj,CD-00105,2021-03-02,2021-04-11,Pfx-abc-4,50,17,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0505,J73YV85168WC9i2,,2019-12-30,2020-02-11,Pfx-2.7,19,14.4,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0505,j1D377K2047aXeD,CG-0026,2019-07-27,2019-09-08,Pfx-abc-8,80,18,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0507,x5s0c0V6a05F356,CG-0034,2020-05-25,2020-06-02,Pfx-6.0,140,30,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0509,TfI8npZfj7h736m,CD-00061,2021-03-14,2021-03-24,Pfx-2.7,1,12.8,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0509,jNT6l368396rQ5D,CD-00090,2021-10-02,2021-11-29,Pfx-abc-2,440,14,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0510,GkXDzC9dTi862Oe,CD-00097,2020-10-25,2020-12-15,Pfx-abc-8,80,18,EUR,sam.spicer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0511,3g52dLo3e737801,CD-00127,2019-04-05,2019-04-30,Pfx-3.2,50,8.8,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0515,GlC203yRk0I9V32,CH-0001,2020-08-05,2020-09-23,Pfx-4.0,120,13.5,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0518,8684tqjZ512m6kb,,2019-11-10,2019-12-02,Pfx-3.4,35,10.8,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0518,fY2778fDE3L5qJ5,,2020-04-04,2020-05-30,Pfx-abc-4,50,18.7,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0519,7G0X95822Q7y50H,CG-0013,2020-05-09,2020-07-02,Pfx-3.5,100,10.4,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0520,b95z1R6o7F3dvjz,CG-0025,2019-03-04,2019-04-25,Pfx-5.0,240,9,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0520,7q024Oy72Cc7O0v,CG-0020,2021-01-05,2021-02-14,Pfx-abc-2,180,12.6,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0522,06870Es44863hgk,CD-00115,2021-12-10,2021-12-21,Pfx-2.8,350,17.1,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0525,s9ws13H18Q529z3,CD-00041,2019-10-17,2019-10-25,Pfx-3.4,330,10.8,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0526,3704s5Ua321Cpa6,,2020-04-12,2020-04-20,Pfx-abc-8,38,18,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0528,Jc90k2Kk7j8eD73,CD-00063,2021-02-10,2021-03-24,Pfx-2.7,240,14.4,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0528,Iq2272953R601et,CD-00049,2019-02-03,2019-03-27,Pfx-5.0,270,10,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0529,atXN7Z0jJ3hH4YM,,2021-07-08,2021-08-28,Pfx-3.7,48,10.4,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0534,2x80agQx2623Iui,CD-00127,2019-07-08,2019-07-27,Pfx-2.7,1050,16,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0535,q90g1WnJI350i2T,CG-0013,2019-05-23,2019-06-15,Pfx-abc-3,70,8.1,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0536,2FEM33x3T3Z06xV,CG-0010,2020-06-28,2020-07-09,Pfx-4.0,1,12,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0536,ub5W30ml691R460,,2021-04-11,2021-06-07,Pfx-abc-7,12,12.1,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0538,kq50s84jL646SN1,,2021-01-08,2021-02-07,Pfx-2.9,57,42.9,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0539,R4m9536k3UM52li,CG-0024,2020-01-18,2020-01-23,Pfx-abc-1,20,13.6,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0542,3a470rq4e1g00c5,,2021-09-16,2021-09-25,Pfx-3.0,4,19,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0545,gMwn862VKhA3VCu,CD-00001,2019-11-14,2019-12-04,Pfx-2.8,210,19,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0545,8uMEjlE74x9Tg80,CD-00077,2021-08-02,2021-08-11,Pfx-abc-7,60,11,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0552,gB77iT6uk48HU74,CD-00075,2019-08-16,2019-08-28,Pfx-4.0,220,13.5,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0554,188R3rr93K340rZ,CD-00127,2019-05-11,2019-06-21,Pfx-2.7,20,12.8,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0555,89iM9di8g8qwtv2,CD-00001,2021-09-13,2021-10-30,Pfx-abc-5,40,13.2,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0558,Z7y009D46W2859U,,2021-04-05,2021-04-27,Pfx-2.7,2,17.6,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0558,6c1xTSvn52F23X0,,2019-12-07,2019-12-28,Pfx-3.0,6,19,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0558,pFLY112uIdA5er7,CD-00053,2021-12-23,2022-01-17,Pfx-abc-2,70,12.6,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0560,mv17a61310k3653,CD-00061,2019-02-19,2019-03-06,Pfx-2.7,160,14.4,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0563,NpU1e30111u1Jjb,,2020-12-06,2021-01-16,Pfx-3.6,18,15,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0567,ubd360es0X3cfAJ,CD-00023,2021-04-05,2021-05-09,Pfx-2.9,90,39,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0568,47n29vd333pgXU6,,2019-12-14,2020-01-05,Pfx-3.1,28,15,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0570,Cu62z26pWazU6N8,CD-00041,2021-04-20,2021-04-24,Pfx-2.7,220,16,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0572,k60KMI7vv1w86b9,,2019-09-21,2019-10-03,Pfx-abc-3,6,9,EUR,sam.spicer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0579,8HEtZ2xjJI82oIH,,2019-01-30,2019-02-15,Pfx-4.0,2,13.5,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0583,2dF2N911Ck6v08e,CD-00047,2019-06-11,2019-07-29,Pfx-4.0,130,16.5,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0585,x4b97269995f03d,,2020-12-23,2021-01-26,Pfx-3.0,8,15.2,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0587,esKOn5zh2545r7b,CD-00086,2019-04-24,2019-04-27,Pfx-abc-6,100,17.1,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0589,172D0P6U4533v33,CD-00012,2019-02-23,2019-04-11,Pfx-abc-8,30,14.4,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0590,K9449Pbm4791EWd,,2021-04-25,2021-05-09,Pfx-abc-3,22,9,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0592,R75NrOZ1gv5h73p,CH-0034,2021-12-03,2021-12-29,Pfx-4.0,200,15,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0593,0j18Wi00f1N5ZT1,CG-0018,2019-07-08,2019-07-30,Pfx-3.6,430,16.5,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0595,35spd770F3W64DH,CD-00049,2019-07-21,2019-08-15,Pfx-3.1,20,13.5,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0596,2hr3012HmE9K7wa,,2020-02-09,2020-03-03,Pfx-2.9,8,35.1,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0600,51t8o714Gq4B47E,CD-00097,2021-03-26,2021-05-05,Pfx-abc-7,530,11,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0602,T26E3792Gt1o3Zd,CD-00084,2021-02-05,2021-03-14,Pfx-2.7,130,12.8,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0602,jg97WG825t84cG4,CH-0005,2019-06-07,2019-07-01,Pfx-3.7,150,13,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0606,7BX5I7Y54su1J5m,CD-00109,2021-04-02,2021-05-28,Pfx-3.0,70,17.1,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0607,EWAsjIKBl36K1f4,CH-0015,2020-03-05,2020-05-03,Pfx-3.7,30,13,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0609,k8Xs1p3549g5954,CG-0031,2019-06-08,2019-07-17,Pfx-3.3,370,17.1,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0609,cIvmyKi86qoV3Q1,CG-0027,2020-05-08,2020-06-09,Pfx-abc-1,50,18.7,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0613,8eHiWm0m5kJ3x91,CG-0025,2019-03-02,2019-04-23,Pfx-3.3,50,20.9,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0614,36u380U5x5gj3A1,CG-0022,2020-07-17,2020-07-26,Pfx-3.2,500,8.8,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0618,rej4651cZ14t48R,CD-00141,2019-07-10,2019-08-18,Pfx-3.4,350,12,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0624,17OX398uW678Q0e,CD-00039,2021-04-22,2021-06-12,Pfx-3.6,240,16.5,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0627,p4cV0b1095J6831,CG-0004,2021-10-09,2021-10-26,Pfx-abc-5,570,13.2,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0628,Vn1T4ksm83v96Ea,,2020-07-30,2020-08-19,Pfx-3.5,50,10.4,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0628,Z79f6TXG89J3171,CD-00018,2020-06-11,2020-08-08,Pfx-3.7,50,11.7,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0628,I4V5Zb1S2e5s96T,,2019-05-23,2019-07-18,Pfx-abc-2,56,14,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0630,6g62Ynmq8EVHY46,,2020-07-10,2020-09-06,Pfx-abc-3,4,9,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0633,TPc89rgD1G9rY56,,2019-12-04,2019-12-27,Pfx-2.8,17,19,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0640,5Sa4s0287L14327,CG-0005,2019-02-10,2019-04-04,Pfx-6.0,170,24,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0644,4bSl43eZK95061Y,CG-0004,2021-07-29,2021-09-20,Pfx-abc-8,20,16.2,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0645,20xf60068zMj598,CD-00073,2021-09-18,2021-11-15,Pfx-abc-7,70,11,EUR,sam.spicer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0647,0IjJ8646M50sw91,,2021-03-07,2021-04-09,Pfx-3.3,13,15.2,EUR,sam.spicer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0648,3B46tU2svK51046,,2020-07-28,2020-09-22,Pfx-3.6,16,12,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0650,99vj76g77x7E9Dd,CD-00002,2019-08-20,2019-10-02,Pfx-2.7,140,16,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0651,TormIiMh651Z36c,,2019-02-16,2019-04-06,Pfx-abc-4,9,18.7,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0653,4q54iq0Kx21F9na,,2020-06-01,2020-06-30,Pfx-4.0,19,15,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0658,TkK4Dg0xhMnL5Kz,CG-0020,2020-10-28,2020-11-26,Pfx-6.0,290,30,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0658,eqVzx62MS96v81P,CD-00149,2021-12-25,2021-12-28,Pfx-abc-2,60,12.6,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0659,4088qfHFWgFoC80,CD-00023,2020-08-04,2020-09-28,Pfx-abc-3,130,9,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0661,EwhWxv2s51ck3Fe,CD-00107,2020-08-26,2020-09-18,Pfx-3.6,30,15,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0663,27K34G29B32s3Jt,CD-00037,2019-03-01,2019-03-31,Pfx-3.7,50,10.4,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-0663,qmJ9D41i550aaA5,CD-00145,2019-05-11,2019-05-19,Pfx-5.0,60,9,EUR,sam.spicer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
