key1,key2,key3,attribute1,attribute2,attribute3,attribute4,attribute5,attribute6,attribute7,attribute8,attribute9,attribute10,attribute11,attribute12,attribute13,attribute14,attribute15,attribute16,attribute17,attribute18,attribute19,attribute20,attribute21,attribute22,attribute23,attribute24,attribute25,attribute26,attribute27,attribute28,attribute29,attribute30
2018-06,Darmstadt,Grated Cheese,7.5414999012,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06,Darmstadt,Lamb,28.6661892873,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06,Darmstadt,Mustard Hot,4.2706102258,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06,Darmstadt,Mustard Medium,4.5531571899,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06,Darmstadt,Mustard Mild,6.4877029623,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06,Darmstadt,Pack L,0.0880939542,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06,Darmstadt,Pack M,0.0692570564,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06,Darmstadt,Pack Meal L,0.1367605958,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06,Darmstadt,Pack Meal M,0.1005777163,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06,Darmstadt,Pack Meal S,0.0593782721,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06,Darmstadt,Pack Meal XL,0.139898102,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06,Darmstadt,Pack S,0.0496046383,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06,Darmstadt,Pork,7.2223724901,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06,Darmstadt,Tofu,1.8978139114,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06,Darmstadt,Tomato Hot,3.3337166179,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06,Darmstadt,Tomato Medium,3.8379338908,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06,Darmstadt,Tomato Mild,3.8379062459,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06,St. Louis,2X Split Pack L,0.2804892002,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06,St. Louis,4X Bundle,0.3456448217,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06,St. Louis,4X Split Pack L,0.3738709327,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06,St. Louis,Beef,9.95538157,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06,St. Louis,Bottle,0.1224245514,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06,St. Louis,Grated Cheese,9.7986196835,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06,St. Louis,Lamb,25.33394971,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06,St. Louis,Mustard Hot,5.8392303457,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06,St. Louis,Mustard Medium,5.7876247506,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06,St. Louis,Mustard Mild,6.6251575075,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06,St. Louis,Pack L,0.1086626455,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06,St. Louis,Pack M,0.0787994726,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06,St. Louis,Pack Meal L,0.1120649407,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06,St. Louis,Pack Meal M,0.0740086532,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06,St. Louis,Pack Meal S,0.0689682303,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06,St. Louis,Pack Meal XL,0.1225998583,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06,St. Louis,Pack S,0.0530727797,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06,St. Louis,Pork,8.1600395556,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06,St. Louis,Tofu,2.0935610075,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06,St. Louis,Tomato Hot,3.3102275003,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06,St. Louis,Tomato Medium,3.4182323254,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06,St. Louis,Tomato Mild,4.4442923973,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07,Darmstadt,2X Split Pack L,0.2603766958,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07,Darmstadt,4X Bundle,0.3348277802,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07,Darmstadt,4X Split Pack L,0.3461059478,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07,Darmstadt,Beef,11.1456300307,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07,Darmstadt,Bottle,0.1081967119,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07,Darmstadt,Grated Cheese,8.50300821,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07,Darmstadt,Lamb,24.8745321979,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07,Darmstadt,Mustard Hot,6.5655262463,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07,Darmstadt,Mustard Medium,4.5306494967,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07,Darmstadt,Mustard Mild,4.8643447342,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07,Darmstadt,Pack L,0.0769832223,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07,Darmstadt,Pack M,0.0554753945,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07,Darmstadt,Pack Meal L,0.0894059001,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07,Darmstadt,Pack Meal M,0.0868149379,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07,Darmstadt,Pack Meal S,0.0861133517,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07,Darmstadt,Pack Meal XL,0.1089020645,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07,Darmstadt,Pack S,0.047662346,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07,Darmstadt,Pork,7.7667014628,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07,Darmstadt,Tofu,1.9692262307,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07,Darmstadt,Tomato Hot,4.1441590184,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07,Darmstadt,Tomato Medium,3.8454219759,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07,Darmstadt,Tomato Mild,2.7353756277,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07,St. Louis,2X Split Pack L,0.2172367638,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07,St. Louis,4X Bundle,0.3311838601,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07,St. Louis,4X Split Pack L,0.3099006959,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07,St. Louis,Beef,10.6987994553,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07,St. Louis,Bottle,0.1032362597,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07,St. Louis,Grated Cheese,6.3926782077,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07,St. Louis,Lamb,30.8848280669,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07,St. Louis,Mustard Hot,5.7356560104,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07,St. Louis,Mustard Medium,6.2285253207,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07,St. Louis,Mustard Mild,4.5125322538,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07,St. Louis,Pack L,0.0733404868,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07,St. Louis,Pack M,0.0699002837,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07,St. Louis,Pack Meal L,0.1080465114,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07,St. Louis,Pack Meal M,0.106041242,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07,St. Louis,Pack Meal S,0.0724581009,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07,St. Louis,Pack Meal XL,0.1309478905,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07,St. Louis,Pack S,0.0515169834,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07,St. Louis,Pork,8.2171312866,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07,St. Louis,Tofu,1.6426714543,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07,St. Louis,Tomato Hot,4.0011760757,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07,St. Louis,Tomato Medium,3.6855235306,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07,St. Louis,Tomato Mild,3.9135407562,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08,Darmstadt,2X Split Pack L,0.2714059472,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08,Darmstadt,4X Bundle,0.2944883756,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08,Darmstadt,4X Split Pack L,0.3070516116,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08,Darmstadt,Beef,11.8979805788,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08,Darmstadt,Bottle,0.1079454518,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08,Darmstadt,Grated Cheese,8.4913661861,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08,Darmstadt,Lamb,21.7170422113,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08,Darmstadt,Mustard Hot,6.1468548645,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08,Darmstadt,Mustard Medium,5.2241395917,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08,Darmstadt,Mustard Mild,5.2070602994,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08,Darmstadt,Pack L,0.0772304185,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08,Darmstadt,Pack M,0.051432973,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08,Darmstadt,Pack Meal L,0.1165392661,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08,Darmstadt,Pack Meal M,0.0887564336,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08,Darmstadt,Pack Meal S,0.0876833758,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08,Darmstadt,Pack Meal XL,0.112776608,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08,Darmstadt,Pack S,0.0361365014,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08,Darmstadt,Pork,7.8615216032,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08,Darmstadt,Tofu,1.8842602786,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08,Darmstadt,Tomato Hot,2.7605166518,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08,Darmstadt,Tomato Medium,3.8256688447,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08,Darmstadt,Tomato Mild,2.9596354213,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08,St. Louis,2X Split Pack L,0.2981352337,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08,St. Louis,4X Bundle,0.3667697262,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08,St. Louis,4X Split Pack L,0.4104448577,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08,St. Louis,Beef,14.4357299575,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08,St. Louis,Bottle,0.0897720645,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08,St. Louis,Grated Cheese,10.2450244657,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08,St. Louis,Lamb,24.2280575421,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08,St. Louis,Mustard Hot,5.8501424099,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08,St. Louis,Mustard Medium,6.6941660004,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08,St. Louis,Mustard Mild,4.9161988281,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08,St. Louis,Pack L,0.0906501692,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08,St. Louis,Pack M,0.0852859011,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08,St. Louis,Pack Meal L,0.123691028,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08,St. Louis,Pack Meal M,0.1090627035,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08,St. Louis,Pack Meal S,0.0850184193,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08,St. Louis,Pack Meal XL,0.170334612,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08,St. Louis,Pack S,0.0471402429,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08,St. Louis,Pork,8.6499763607,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08,St. Louis,Tofu,1.8974641274,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08,St. Louis,Tomato Hot,3.1782544381,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08,St. Louis,Tomato Medium,4.3623400318,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08,St. Louis,Tomato Mild,3.0785047191,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09,Darmstadt,2X Split Pack L,0.1927718247,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09,Darmstadt,4X Bundle,0.2992590063,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09,Darmstadt,4X Split Pack L,0.3095869297,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09,Darmstadt,Beef,10.0119726619,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09,Darmstadt,Bottle,0.0844227266,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09,Darmstadt,Grated Cheese,6.0183884325,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09,Darmstadt,Lamb,23.5098398603,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09,Darmstadt,Mustard Hot,5.1641013312,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09,Darmstadt,Mustard Medium,5.5953494925,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09,Darmstadt,Mustard Mild,6.1220976623,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09,Darmstadt,Pack L,0.0690770274,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09,Darmstadt,Pack M,0.0617385076,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09,Darmstadt,Pack Meal L,0.1215269363,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09,Darmstadt,Pack Meal M,0.0855494023,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09,Darmstadt,Pack Meal S,0.0743802944,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09,Darmstadt,Pack Meal XL,0.1679486658,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09,Darmstadt,Pack S,0.0388816857,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09,Darmstadt,Pork,6.5680051353,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09,Darmstadt,Tofu,1.786005334,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09,Darmstadt,Tomato Hot,3.902660856,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09,Darmstadt,Tomato Medium,3.2417481621,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09,Darmstadt,Tomato Mild,2.9207201229,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09,St. Louis,2X Split Pack L,0.2313185399,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09,St. Louis,4X Bundle,0.3714528827,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09,St. Louis,4X Split Pack L,0.3067626215,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09,St. Louis,Beef,9.726586698,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09,St. Louis,Bottle,0.0888195649,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09,St. Louis,Grated Cheese,7.7169572237,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09,St. Louis,Lamb,27.7925854532,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09,St. Louis,Mustard Hot,6.2379841789,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09,St. Louis,Mustard Medium,4.9995520916,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09,St. Louis,Mustard Mild,6.2142003964,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09,St. Louis,Pack L,0.0740790731,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09,St. Louis,Pack M,0.068452443,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09,St. Louis,Pack Meal L,0.1310915173,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09,St. Louis,Pack Meal M,0.0966451625,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09,St. Louis,Pack Meal S,0.0870452524,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09,St. Louis,Pack Meal XL,0.138899965,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09,St. Louis,Pack S,0.0355622283,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09,St. Louis,Pork,6.7383989461,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09,St. Louis,Tofu,1.7670949725,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09,St. Louis,Tomato Hot,3.1364342241,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09,St. Louis,Tomato Medium,2.8519149106,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09,St. Louis,Tomato Mild,4.2463581543,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10,Darmstadt,2X Split Pack L,0.182032254,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10,Darmstadt,4X Bundle,0.327726114,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10,Darmstadt,4X Split Pack L,0.3747073988,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10,Darmstadt,Beef,9.0723801198,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10,Darmstadt,Bottle,0.1072085682,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10,Darmstadt,Grated Cheese,6.5216454461,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10,Darmstadt,Lamb,18.4607299202,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10,Darmstadt,Mustard Hot,5.9210593166,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10,Darmstadt,Mustard Medium,5.4178556507,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10,Darmstadt,Mustard Mild,4.2632983313,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10,Darmstadt,Pack L,0.0834952703,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10,Darmstadt,Pack M,0.0708495227,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10,Darmstadt,Pack Meal L,0.1104460536,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10,Darmstadt,Pack Meal M,0.0889225521,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10,Darmstadt,Pack Meal S,0.0902007679,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10,Darmstadt,Pack Meal XL,0.1179516404,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10,Darmstadt,Pack S,0.0418836226,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10,Darmstadt,Pork,7.1687083754,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10,Darmstadt,Tofu,1.8618917952,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10,Darmstadt,Tomato Hot,3.776557982,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10,Darmstadt,Tomato Medium,2.5777152626,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10,Darmstadt,Tomato Mild,4.014582051,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10,St. Louis,2X Split Pack L,0.3086971127,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10,St. Louis,4X Bundle,0.376716448,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10,St. Louis,4X Split Pack L,0.3122214174,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10,St. Louis,Beef,9.7956698,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10,St. Louis,Bottle,0.0851188716,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10,St. Louis,Grated Cheese,7.4636328592,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10,St. Louis,Lamb,31.054295232,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10,St. Louis,Mustard Hot,5.3416587683,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10,St. Louis,Mustard Medium,5.2790656738,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10,St. Louis,Mustard Mild,6.0355049016,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10,St. Louis,Pack L,0.0718317131,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10,St. Louis,Pack M,0.0813465887,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10,St. Louis,Pack Meal L,0.0984819721,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10,St. Louis,Pack Meal M,0.0903934519,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10,St. Louis,Pack Meal S,0.0837341854,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10,St. Louis,Pack Meal XL,0.183891718,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10,St. Louis,Pack S,0.0457972125,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10,St. Louis,Pork,7.9170736422,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10,St. Louis,Tofu,1.6834119617,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10,St. Louis,Tomato Hot,3.087223899,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10,St. Louis,Tomato Medium,4.4587894764,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10,St. Louis,Tomato Mild,2.8633512222,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11,Darmstadt,2X Split Pack L,0.2501965074,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11,Darmstadt,4X Bundle,0.3338615449,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11,Darmstadt,4X Split Pack L,0.3462186407,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11,Darmstadt,Beef,11.7310633831,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11,Darmstadt,Bottle,0.0819969539,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11,Darmstadt,Grated Cheese,6.7703847916,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11,Darmstadt,Lamb,28.3798065474,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11,Darmstadt,Mustard Hot,6.6631901172,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11,Darmstadt,Mustard Medium,4.6903867857,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11,Darmstadt,Mustard Mild,6.3238859438,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11,Darmstadt,Pack L,0.0968008027,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11,Darmstadt,Pack M,0.0595949411,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11,Darmstadt,Pack Meal L,0.1198059746,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
